Entry	Status	Gene ontology (cellular component)
Q9Y119	unreviewed	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]; cytoplasm [GO:0005737]
A1Z8I5	unreviewed	
Q8MR31	reviewed	
Q95TJ6	unreviewed	synapse [GO:0045202]
Q9VPJ7	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A1Z8I8	unreviewed	integral component of membrane [GO:0016021]
Q7JW48	unreviewed	
Q7K4H4	reviewed	nucleolus [GO:0005730]; nucleus [GO:0005634]
Q9VWB0	reviewed	autophagosome membrane [GO:0000421]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]
A1Z8I9	unreviewed	extracellular region [GO:0005576]
P31409	reviewed	brush border [GO:0005903]; cytosol [GO:0005829]; early endosome [GO:0005769]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; plasma membrane proton-transporting V-type ATPase complex [GO:0033181]; vacuolar proton-transporting V-type ATPase, V1 domain [GO:0000221]
Q24133	reviewed	cytosol [GO:0005829]
Q7KRU8	unreviewed	extracellular region [GO:0005576]; fusome [GO:0045169]; Golgi apparatus [GO:0005794]; intracellular ferritin complex [GO:0008043]
Q9VHX5	unreviewed	integral component of membrane [GO:0016021]
Q7KJA9	unreviewed	
Q9VJP9	unreviewed	nucleus [GO:0005634]; prefoldin complex [GO:0016272]
Q9VS81	unreviewed	
Q9VUI0	unreviewed	protein kinase complex [GO:1902911]
A1Z8L5	unreviewed	
A1Z8L7	unreviewed	
P17917	reviewed	nucleus [GO:0005634]; PCNA complex [GO:0043626]
Q7JW60	unreviewed	nucleus [GO:0005634]
Q7JWH5	unreviewed	Cul2-RING ubiquitin ligase complex [GO:0031462]; Cul3-RING ubiquitin ligase complex [GO:0031463]; Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; Cul5-RING ubiquitin ligase complex [GO:0031466]; Cul7-RING ubiquitin ligase complex [GO:0031467]; cullin-RING ubiquitin ligase complex [GO:0031461]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear SCF ubiquitin ligase complex [GO:0043224]; nucleus [GO:0005634]
M9PBE2	reviewed	cytoplasmic vesicle [GO:0031410]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; RNA N6-methyladenosine methyltransferase complex [GO:0036396]
Q9VCT6	unreviewed	
Q9VGQ1	unreviewed	mitochondrial oxoglutarate dehydrogenase complex [GO:0009353]
Q9VSU8	unreviewed	cytoplasm [GO:0005737]; neuromuscular junction [GO:0031594]; recycling endosome [GO:0055037]
Q9VV11	unreviewed	
Q9VZZ7	unreviewed	
Q9W3S4	unreviewed	nucleus [GO:0005634]
Q9W499	unreviewed	cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]
Q9W5Q2	unreviewed	integral component of membrane [GO:0016021]
Q9XYN7	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]
A1Z8N1	reviewed	integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9VUJ1	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]
A1Z8P9	reviewed	chromosome, centromeric region [GO:0000775]; cytoplasm [GO:0005737]; metaphase plate [GO:0070090]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; nuclear envelope [GO:0005635]; nuclear euchromatin [GO:0005719]; nuclear inclusion body [GO:0042405]; nuclear lamina [GO:0005652]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399]; nuclear pore [GO:0005643]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]; spindle matrix [GO:1990047]; spindle midzone [GO:0051233]
Q8IRY7	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9V8K2	reviewed	cytoplasm [GO:0005737]; exocyst [GO:0000145]; membrane [GO:0016020]; presynapse [GO:0098793]; rhabdomere [GO:0016028]; zonula adherens [GO:0005915]
Q9VNZ7	unreviewed	
Q9VSJ8	reviewed	exocyst [GO:0000145]; presynapse [GO:0098793]
Q9W1M6	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A1Z8Q0	unreviewed	extracellular matrix [GO:0031012]
A1Z8R1	unreviewed	apical part of cell [GO:0045177]; cytoplasm [GO:0005737]; membrane [GO:0016020]
P19339	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904]
A1Z8R8	unreviewed	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
A1Z8S4	unreviewed	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q8IGJ0	reviewed	integral component of membrane [GO:0016021]; presynapse [GO:0098793]; synapse [GO:0045202]
Q8MT17	unreviewed	
A1Z8T9	unreviewed	cytoplasm [GO:0005737]; dynein complex [GO:0030286]; microtubule [GO:0005874]
Q9VP79	unreviewed	
Q9W0D6	unreviewed	nucleus [GO:0005634]
A1Z8U0	unreviewed	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; precatalytic spliceosome [GO:0071011]; small nuclear ribonucleoprotein complex [GO:0030532]; U5 snRNP [GO:0005682]
Q9W2X3	unreviewed	
A1ZAC2	unreviewed	nucleus [GO:0005634]
A1ZBJ8	unreviewed	cytoplasm [GO:0005737]; extracellular space [GO:0005615]
O76908	reviewed	central element [GO:0000801]; recombination nodule [GO:0005713]; site of double-strand break [GO:0035861]; synaptonemal complex [GO:0000795]
P18102	reviewed	nucleus [GO:0005634]
P31368	reviewed	nucleus [GO:0005634]
Q7K3G5	unreviewed	histone acetyltransferase complex [GO:0000123]; nBAF complex [GO:0071565]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q86B87	reviewed	chromatin [GO:0000785]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; polytene chromosome band [GO:0005704]
Q8I0K9	unreviewed	cytoplasm [GO:0005737]; sperm flagellum [GO:0036126]
Q8IH18	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; P-body [GO:0000932]
Q8INY6	unreviewed	
Q8IRZ1	unreviewed	
Q95RQ1	unreviewed	cell surface [GO:0009986]; extracellular region [GO:0005576]; muscle tendon junction [GO:0005927]
Q9NFU0	reviewed	axon [GO:0030424]; axon cytoplasm [GO:1904115]; cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytoplasmic stress granule [GO:0010494]; dendritic spine [GO:0043197]; micro-ribonucleoprotein complex [GO:0035068]; neuronal cell body [GO:0043025]; neuronal ribonucleoprotein granule [GO:0071598]; neuron projection [GO:0043005]; nucleus [GO:0005634]; perikaryon [GO:0043204]; P granule [GO:0043186]; plasma membrane bounded cell projection cytoplasm [GO:0032838]; polysome [GO:0005844]; postsynaptic density [GO:0014069]; presynapse [GO:0098793]; ribonucleoprotein granule [GO:0035770]; RISC complex [GO:0016442]
Q9VBJ6	unreviewed	chloride channel complex [GO:0034707]; plasma membrane [GO:0005886]
Q9VCM6	unreviewed	
Q9VCX6	unreviewed	
Q9VDJ8	unreviewed	extracellular matrix [GO:0031012]
Q9VEU5	reviewed	guanylate cyclase complex, soluble [GO:0008074]
Q9VFT3	unreviewed	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]
Q9VG15	unreviewed	integral component of membrane [GO:0016021]
Q9VH48	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
Q9VIW0	unreviewed	nucleus [GO:0005634]
Q9VJD8	unreviewed	integral component of membrane [GO:0016021]
Q9VLA2	reviewed	nucleus [GO:0005634]
Q9VLR0	unreviewed	
Q9VMH8	unreviewed	prefoldin complex [GO:0016272]
Q9VQK7	unreviewed	catalytic step 2 spliceosome [GO:0071013]; precatalytic spliceosome [GO:0071011]; U12-type spliceosomal complex [GO:0005689]; U2 snRNP [GO:0005686]
Q9VRV5	unreviewed	nucleus [GO:0005634]
Q9VSY2	unreviewed	mRNA cleavage factor complex [GO:0005849]
Q9VTE5	reviewed	cytoplasm [GO:0005737]; prefoldin complex [GO:0016272]
Q9VTH8	unreviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q9VTX7	unreviewed	nucleus [GO:0005634]
Q9VW36	unreviewed	
Q9VYS4	reviewed	cytoplasm [GO:0005737]
Q9VZB3	unreviewed	
Q9W164	unreviewed	
Q9W1E5	unreviewed	anaphase-promoting complex [GO:0005680]; ubiquitin ligase complex [GO:0000151]
Q9W481	unreviewed	
Q9W4I6	unreviewed	
A1Z8V5	unreviewed	
A1ZAJ6	unreviewed	
Q9VA25	unreviewed	integral component of membrane [GO:0016021]
Q9VBT7	unreviewed	
Q9VQW5	unreviewed	
Q9VR09	unreviewed	chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; heterochromatin [GO:0000792]; nuclear euchromatin [GO:0005719]; nucleolus [GO:0005730]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; polytene chromosome, telomeric region [GO:0035012]; polytene chromosome chromocenter [GO:0005701]
Q9VR47	unreviewed	integral component of membrane [GO:0016021]
Q9W4L6	unreviewed	
A1Z8V7	unreviewed	membrane [GO:0016020]; proton-transporting V-type ATPase complex [GO:0033176]
O17445	reviewed	cytosolic large ribosomal subunit [GO:0022625]
P17704	reviewed	cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]
Q8SWV6	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VXA4	unreviewed	integral component of membrane [GO:0016021]
Q9W363	unreviewed	histone locus body [GO:0035363]
A1Z8V8	unreviewed	
O97125	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
P02825	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P82910	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q24090	unreviewed	brahma complex [GO:0035060]; nucleus [GO:0005634]; RSC-type complex [GO:0016586]; SWI/SNF complex [GO:0016514]
Q8INI8	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9BIS2	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9VG58	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
A1ZAU6	unreviewed	intracellular [GO:0005622]
A1ZBC3	unreviewed	
P40427	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein-DNA complex [GO:0032993]; RNA polymerase II transcription factor complex [GO:0090575]; transcription factor complex [GO:0005667]
Q0E8N3	unreviewed	
Q59DZ4	unreviewed	integral component of plasma membrane [GO:0005887]; neuron projection membrane [GO:0032589]
Q7K264	unreviewed	
Q7K4I5	unreviewed	
Q9VB58	unreviewed	
Q9VC45	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; spindle pole [GO:0000922]
Q9VEF5	unreviewed	Sin3-type complex [GO:0070822]
Q9VJE1	unreviewed	
Q9VK13	reviewed	
Q9VMD6	reviewed	mitochondrion [GO:0005739]
Q9VV79	unreviewed	centriole [GO:0005814]; centrosome [GO:0005813]; pericentriolar material [GO:0000242]
Q9VW52	unreviewed	nucleus [GO:0005634]; precatalytic spliceosome [GO:0071011]; spliceosomal complex [GO:0005681]; U4/U6 x U5 tri-snRNP complex [GO:0046540]
Q9VX05	unreviewed	
Q9VYE3	unreviewed	catalytic step 2 spliceosome [GO:0071013]; precatalytic spliceosome [GO:0071011]
Q9VZ61	unreviewed	
Q9W4H1	unreviewed	
A1Z8W8	unreviewed	cis-Golgi network [GO:0005801]; Golgi cis cisterna [GO:0000137]
A1ZBD8	unreviewed	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
P13008	reviewed	cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosolic small ribosomal subunit [GO:0022627]; polysomal ribosome [GO:0042788]
Q8SZ63	reviewed	Golgi apparatus [GO:0005794]; Golgi cisterna [GO:0031985]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9VW17	unreviewed	
Q9VWK7	unreviewed	integral component of membrane [GO:0016021]
A1Z8X0	unreviewed	
Q9VK00	unreviewed	
A1Z8Y4	unreviewed	
P19109	reviewed	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; polytene chromosome puff [GO:0005703]; precatalytic spliceosome [GO:0071011]
P20483	reviewed	chromosome [GO:0005694]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
A1Z8Z7	unreviewed	extracellular matrix [GO:0031012]
Q24546	reviewed	cell junction [GO:0030054]; synaptic vesicle membrane [GO:0030672]; terminal bouton [GO:0043195]
Q9V3D7	unreviewed	
Q9XZ32	unreviewed	cytoplasm [GO:0005737]; ubiquitin ligase complex [GO:0000151]
A1ZBG4	unreviewed	
A1ZBP6	unreviewed	
A2RVE5	unreviewed	
P48462	reviewed	cytosol [GO:0005829]; protein phosphatase type 1 complex [GO:0000164]
Q9VCH1	unreviewed	eukaryotic translation initiation factor 4F complex [GO:0016281]
Q9VLU9	unreviewed	
Q9VLV7	reviewed	extracellular region [GO:0005576]
A1Z909	unreviewed	nucleolus [GO:0005730]
A1Z916	unreviewed	nucleus [GO:0005634]
A1Z917	unreviewed	
Q8IRH5	reviewed	nucleus [GO:0005634]
Q8SXX0	unreviewed	
Q9W3J2	unreviewed	nucleus [GO:0005634]
Q9W3J4	unreviewed	heterochromatin [GO:0000792]; nucleus [GO:0005634]
A1Z933	unreviewed	
P02283	reviewed	nuclear nucleosome [GO:0000788]; nucleosome [GO:0000786]
P41572	reviewed	
Q9V4K2	reviewed	axon [GO:0030424]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]
Q9VD63	unreviewed	
Q9VJZ6	unreviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9VWA2	reviewed	cytoplasm [GO:0005737]
Q9VX35	unreviewed	nucleus [GO:0005634]
Q9W0P5	reviewed	
A1Z934	unreviewed	mitochondrion [GO:0005739]
Q9W374	unreviewed	cytosol [GO:0005829]
A1Z944	unreviewed	mitochondrion [GO:0005739]
A1Z957	unreviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]
P20153	reviewed	activator ecdysone receptor complex [GO:0008232]; dendrite [GO:0030425]; ecdysone receptor holocomplex [GO:0008230]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]
A1Z971	unreviewed	
A1Z9V4	unreviewed	
Q09103	reviewed	intracellular [GO:0005622]; membrane [GO:0016020]
A1Z979	unreviewed	
A1Z991	unreviewed	extracellular space [GO:0005615]
A1Z992	unreviewed	
P11455	reviewed	
P23696	reviewed	centriole [GO:0005814]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; protein phosphatase type 2A complex [GO:0000159]
Q9VJZ4	unreviewed	mitochondrial respiratory chain complex I [GO:0005747]
A1Z995	unreviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P51140	reviewed	apical cortex [GO:0045179]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9VP57	unreviewed	nucleus [GO:0005634]; polytene chromosome [GO:0005700]; polytene chromosome interband [GO:0005705]
A1Z9A2	reviewed	
Q9VSH3	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; protein-containing complex [GO:0032991]
Q9W0E9	unreviewed	Golgi apparatus [GO:0005794]; integral component of Golgi membrane [GO:0030173]
A1Z9B0	unreviewed	
Q7K2V7	unreviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q8T0D3	unreviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9VZJ1	unreviewed	MLL3/4 complex [GO:0044666]; Set1C/COMPASS complex [GO:0048188]
A1Z9B5	unreviewed	
Q9VYD9	unreviewed	cytosol [GO:0005829]; mitochondrion [GO:0005739]
A1Z9D7	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VFD2	unreviewed	
Q9VFD3	unreviewed	cytoskeleton [GO:0005856]
R9PY49	unreviewed	
A1Z9E0	unreviewed	integral component of membrane [GO:0016021]
A1Z9E3	unreviewed	mitochondrion [GO:0005739]
M9MRI4	reviewed	axonal growth cone [GO:0044295]; intracellular [GO:0005622]; perikaryon [GO:0043204]
A1Z9E4	unreviewed	
P52304	reviewed	centriole [GO:0005814]; centrosome [GO:0005813]; condensed chromosome outer kinetochore [GO:0000940]; cytoplasm [GO:0005737]; kinetochore [GO:0000776]; kinetochore microtubule [GO:0005828]; microtubule [GO:0005874]; midbody [GO:0030496]; mitotic spindle midzone [GO:1990023]; nuclear envelope [GO:0005635]; spindle [GO:0005819]; spindle pole [GO:0000922]
A1Z9E9	unreviewed	
P10090	reviewed	apical plasma membrane [GO:0016324]; cytoplasmic vesicle [GO:0031410]; integral component of pigment granule membrane [GO:0090740]; pigment granule [GO:0048770]; plasma membrane [GO:0005886]; presynapse [GO:0098793]; receptor complex [GO:0043235]
A1Z9F4	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P91929	reviewed	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]
Q6IDH2	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9VNI5	unreviewed	
Q9VVP3	unreviewed	extracellular region [GO:0005576]
A1Z9G1	unreviewed	
P49762	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]
Q9VGQ0	unreviewed	cytoplasm [GO:0005737]
A1Z9G2	unreviewed	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; precatalytic spliceosome [GO:0071011]; Prp19 complex [GO:0000974]
Q7K237	reviewed	integral component of membrane [GO:0016021]
Q8MRI4	unreviewed	
Q95RV6	unreviewed	
Q9VAM8	unreviewed	mitochondrial respiratory chain complex III [GO:0005750]
Q9VWB9	reviewed	cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]; cytosol [GO:0005829]
Q9W3D4	unreviewed	Ino80 complex [GO:0031011]
A1Z9G7	unreviewed	
A1Z9U0	unreviewed	
Q7JWV5	unreviewed	
Q9VR26	unreviewed	spliceosomal complex [GO:0005681]; U2AF [GO:0089701]
Q9VU95	reviewed	
Q9W3I9	unreviewed	cytoplasm [GO:0005737]
A1Z9H7	unreviewed	
F0JAJ6	unreviewed	
P05031	reviewed	
A1Z9I0	unreviewed	
A1ZAU4	unreviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosome [GO:0005764]
A1ZB19	unreviewed	
P02839	reviewed	extracellular matrix [GO:0031012]
P08630	reviewed	apical part of cell [GO:0045177]; cell periphery [GO:0071944]; cytoplasm [GO:0005737]; germline ring canal [GO:0045172]; plasma membrane [GO:0005886]
Q7JRN6	unreviewed	
Q7JWD3	reviewed	GET complex [GO:0043529]
Q7JWM4	unreviewed	
Q7JYA0	unreviewed	extracellular space [GO:0005615]; lysosome [GO:0005764]
Q8MQJ9	reviewed	apical cortex [GO:0045179]; basal cortex [GO:0045180]; cell cortex region [GO:0099738]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; neuronal cell body [GO:0043025]
Q8MSF5	reviewed	integral component of membrane [GO:0016021]
Q9V787	unreviewed	apical plasma membrane [GO:0016324]; cell-cell adherens junction [GO:0005913]; integral component of membrane [GO:0016021]
Q9V9C8	unreviewed	integral component of membrane [GO:0016021]; mitochondrial envelope [GO:0005740]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
Q9VC42	unreviewed	
Q9VEK1	unreviewed	
Q9VFU0	unreviewed	
Q9VHW5	unreviewed	integral component of membrane [GO:0016021]
Q9VKN7	reviewed	chromosome, centromeric region [GO:0000775]; chromosome passenger complex [GO:0032133]; condensed nuclear chromosome, centromeric region [GO:0000780]; cytoplasm [GO:0005737]; kinetochore [GO:0000776]; meiotic spindle midzone [GO:1990385]; midbody [GO:0030496]; spindle [GO:0005819]; spindle microtubule [GO:0005876]; spindle midzone [GO:0051233]; spindle pole centrosome [GO:0031616]
Q9VP53	unreviewed	extracellular matrix [GO:0031012]
Q9VSQ5	unreviewed	extracellular region [GO:0005576]
Q9VTC8	unreviewed	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
Q9VVU6	unreviewed	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; precatalytic spliceosome [GO:0071011]; small nuclear ribonucleoprotein complex [GO:0030532]; U4/U6 x U5 tri-snRNP complex [GO:0046540]
Q9VZW1	unreviewed	
Q9W0H6	unreviewed	cytosol [GO:0005829]; mitochondrion [GO:0005739]; peroxisome [GO:0005777]
Q9W237	reviewed	cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]
