Entry	Status	Gene ontology (cellular component)
C0HLB3	reviewed	integral component of membrane [GO:0016021]; proton-transporting V-type ATPase, V0 domain [GO:0033179]; vacuolar membrane [GO:0005774]
C0HLB4	reviewed	integral component of membrane [GO:0016021]; proton-transporting V-type ATPase, V0 domain [GO:0033179]; vacuolar membrane [GO:0005774]
Q18948	unreviewed	cytoplasm [GO:0005737]; lipid droplet [GO:0005811]; membrane [GO:0016020]
G5EDI1	unreviewed	
O45637	unreviewed	
P46064	reviewed	
P91281	unreviewed	
G5EDI8	unreviewed	
G5EDJ0	unreviewed	nucleus [GO:0005634]
G5EDL0	unreviewed	nucleus [GO:0005634]; RNA polymerase II transcription repressor complex [GO:0090571]
L8E7Y1	unreviewed	integral component of membrane [GO:0016021]; membrane [GO:0016020]
O45335	unreviewed	
O76665	unreviewed	
P41886	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P91349	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]
Q18696	unreviewed	astral microtubule [GO:0000235]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]
Q21747	unreviewed	
Q22053	reviewed	box C/D snoRNP complex [GO:0031428]; Cajal body [GO:0015030]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]
G5EDN7	unreviewed	
Q9TZQ3	reviewed	P granule [GO:0043186]
G5EDN8	unreviewed	cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; hemidesmosome [GO:0030056]
Q33BL4	unreviewed	cytoskeleton [GO:0005856]
G5EDP2	reviewed	peroxisome [GO:0005777]
O16488	unreviewed	
Q22388	unreviewed	
Q9NAF9	unreviewed	plasma membrane [GO:0005886]
G5EDP9	unreviewed	phosphatidylinositol 3-kinase complex [GO:0005942]
H2KYX1	unreviewed	integral component of plasma membrane [GO:0005887]
O17070	unreviewed	
O17860	unreviewed	
P46561	reviewed	cilium [GO:0005929]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; non-motile cilium [GO:0097730]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]
P50880	reviewed	ribosome [GO:0005840]
Q09530	reviewed	catalytic step 2 spliceosome [GO:0071013]
Q22656	unreviewed	integral component of plasma membrane [GO:0005887]
Q8WTM0	unreviewed	
Q965N5	unreviewed	
G5EDQ5	unreviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471]
Q7JL62	unreviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471]
G5EFL9	unreviewed	nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
G5EG10	unreviewed	integral component of plasma membrane [GO:0005887]; postsynaptic density membrane [GO:0098839]
H2L031	unreviewed	CCR4-NOT core complex [GO:0030015]; nucleus [GO:0005634]; P-body [GO:0000932]
O01579	unreviewed	
O18051	unreviewed	
O44447	unreviewed	
O62020	unreviewed	cytoplasm [GO:0005737]
P17139	reviewed	basement membrane [GO:0005604]; collagen type IV trimer [GO:0005587]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
P34303	reviewed	nucleus [GO:0005634]
P34663	reviewed	nucleus [GO:0005634]
P34708	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P52906	reviewed	nucleus [GO:0005634]
P53017	reviewed	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; pseudopodium [GO:0031143]
Q09436	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; P granule [GO:0043186]
Q11103	reviewed	
Q18241	unreviewed	
Q18508	reviewed	condensed chromosome kinetochore [GO:0000777]; kinetochore [GO:0000776]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]
Q20956	unreviewed	
Q21127	unreviewed	P granule [GO:0043186]
Q21955	reviewed	mediator complex [GO:0016592]; nucleus [GO:0005634]
Q22292	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q22510	unreviewed	nucleus [GO:0005634]
Q65ZG6	unreviewed	nucleus [GO:0005634]
Q86G90	unreviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; nuclear pore [GO:0005643]; nucleus [GO:0005634]
Q8ITV6	unreviewed	P-body [GO:0000932]
Q93560	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q93831	unreviewed	mitochondrial respiratory chain complex I [GO:0005747]
Q93899	reviewed	nucleus [GO:0005634]
Q95ZK7	reviewed	cytoplasm [GO:0005737]; perinuclear region of cytoplasm [GO:0048471]; P granule [GO:0043186]; RNA-directed RNA polymerase complex [GO:0031379]
Q966C6	reviewed	cytosolic large ribosomal subunit [GO:0022625]
Q9N4Q7	reviewed	nucleus [GO:0005634]
Q9U2C9	reviewed	nucleus [GO:0005634]
Q9U3P1		
Q9XVD5	reviewed	nucleus [GO:0005634]
G5EDS9	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
G5EDT1	reviewed	chromatin [GO:0000785]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
G5EDT6	reviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]
H2L0D2	unreviewed	
Q20369	unreviewed	
Q8WTJ8	unreviewed	
Q95QN6	reviewed	
G5EFF4	unreviewed	nucleus [GO:0005634]
O02219	reviewed	cytoplasm [GO:0005737]; intracellular [GO:0005622]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
O17894	unreviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
O17932	unreviewed	nucleus [GO:0005634]
O61924	reviewed	nucleus [GO:0005634]
O61955	reviewed	cytoplasm [GO:0005737]
Q09509	reviewed	cytoplasm [GO:0005737]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]
Q18212	reviewed	nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; transcription factor complex [GO:0005667]
Q18662	unreviewed	membrane [GO:0016020]
Q7YWS9	unreviewed	
Q86MD3	unreviewed	nucleus [GO:0005634]
Q9XUK2	unreviewed	nucleus [GO:0005634]
Q9XUK7	reviewed	nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
G5EDU6	unreviewed	nucleus [GO:0005634]
O45550	unreviewed	Ada2/Gcn5/Ada3 transcription activator complex [GO:0005671]; negative cofactor 2 complex [GO:0017054]
G5EDV3	unreviewed	ribonucleoprotein complex [GO:1990904]
Q20129	unreviewed	
G5EDV7	unreviewed	
G5EDW1	reviewed	nucleus [GO:0005634]
Q22618	reviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]
G5EDW2	reviewed	integral component of plasma membrane [GO:0005887]; intracellular [GO:0005622]
G5EDW5	unreviewed	integral component of membrane [GO:0016021]
P34258	reviewed	
G5EDW7	reviewed	nucleus [GO:0005634]
G5EDW8	unreviewed	
G5EE98	unreviewed	
G5EDY0	reviewed	cytoplasm [GO:0005737]; early phagosome [GO:0032009]; membrane [GO:0016020]; phagocytic cup [GO:0001891]; phagocytic vesicle membrane [GO:0030670]; phosphatidylinositol 3-kinase complex [GO:0005942]; plasma membrane [GO:0005886]; pseudopodium [GO:0031143]
O17981	unreviewed	
G5EDY3	unreviewed	
Q18488	unreviewed	
Q9XUY6	unreviewed	
O17218	unreviewed	cytosolic small ribosomal subunit [GO:0022627]
O18180	unreviewed	ribosome [GO:0005840]
O45784	unreviewed	nucleus [GO:0005634]; SAGA complex [GO:0000124]; transcription factor TFIID complex [GO:0005669]
P47991	reviewed	cytosolic large ribosomal subunit [GO:0022625]; rough endoplasmic reticulum [GO:0005791]
P48154	reviewed	cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]
Q18036	unreviewed	mitochondrial respiratory chain complex I [GO:0005747]
Q18809	unreviewed	
Q18869	unreviewed	integral component of membrane [GO:0016021]
Q22003	unreviewed	integral component of membrane [GO:0016021]
Q9N3S5	unreviewed	extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]
Q9N415	unreviewed	
Q9XWW1	reviewed	integral component of membrane [GO:0016021]; organelle membrane [GO:0031090]; sarcoplasmic reticulum [GO:0016529]; signal peptidase complex [GO:0005787]
G5EDZ9	unreviewed	
G5EE12	unreviewed	
Q18512	unreviewed	
Q19424	unreviewed	
G5EE18	unreviewed	nucleus [GO:0005634]
Q93348	reviewed	nucleus [GO:0005634]
G5EE25	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
G5EE32	unreviewed	
G5EE33	unreviewed	integral component of plasma membrane [GO:0005887]; intracellular [GO:0005622]; plasma membrane [GO:0005886]
G5EE36	unreviewed	
P34328	reviewed	cytoplasm [GO:0005737]
G5EE37	unreviewed	chromosome [GO:0005694]; kinetochore [GO:0000776]; nucleus [GO:0005634]
O01255	unreviewed	
O62231	unreviewed	
P91374	reviewed	cytosolic large ribosomal subunit [GO:0022625]
Q18680	reviewed	cytoplasm [GO:0005737]; neuron projection [GO:0043005]; vacuole [GO:0005773]
Q19537	reviewed	DNA replication factor A complex [GO:0005662]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q19707	unreviewed	integral component of membrane [GO:0016021]
Q20684	unreviewed	membrane raft [GO:0045121]; plasma membrane [GO:0005886]
Q21156	reviewed	extracellular region [GO:0005576]
Q22847	unreviewed	
G5EE46	unreviewed	extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; mitochondrion [GO:0005739]
Q7YWW5	unreviewed	
G5EE49	unreviewed	
G5EF96	unreviewed	cell projection membrane [GO:0031253]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
G5EFZ9	unreviewed	
O01864	unreviewed	
O16310	unreviewed	
O62011	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
O76337	reviewed	cytoplasmic side of plasma membrane [GO:0009898]; phagocytic vesicle [GO:0045335]
Q20798	reviewed	Derlin-1 retrotranslocation complex [GO:0036513]; Hrd1p ubiquitin ligase complex [GO:0000836]; integral component of membrane [GO:0016021]
Q8ITY8	unreviewed	
Q9BL72	unreviewed	
Q9U1W1	unreviewed	cytoplasm [GO:0005737]; endoplasmic reticulum exit site [GO:0070971]; Golgi membrane [GO:0000139]
Q9U252	unreviewed	nucleus [GO:0005634]; presynaptic active zone [GO:0048786]
Q9U290	unreviewed	
Q9XVW8	unreviewed	
G5EE62	unreviewed	
P34629	reviewed	cytoplasm [GO:0005737]
G5EE66	unreviewed	Golgi apparatus [GO:0005794]; Golgi transport complex [GO:0017119]
O16736		
Q9XW79	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]
Q10666	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q22592	reviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; dendrite [GO:0030425]; endosome [GO:0005768]; extrinsic component of membrane [GO:0019898]; nucleus [GO:0005634]; perikaryon [GO:0043204]; phagophore assembly site [GO:0000407]; phosphatidylinositol 3-kinase complex, class III, type I [GO:0034271]; phosphatidylinositol 3-kinase complex, class III, type II [GO:0034272]
G5EE85	unreviewed	
G5EE90	unreviewed	
O17578	unreviewed	
G5EEA1	unreviewed	nucleus [GO:0005634]
O44719	unreviewed	
G5EEA8	unreviewed	intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
Q9NAD6	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
G5EEC2	reviewed	extracellular space [GO:0005615]; intracellular [GO:0005622]
P30632	reviewed	axon [GO:0030424]; GET complex [GO:0043529]; neuronal cell body [GO:0043025]
G5EEC6	unreviewed	
G5EED6	unreviewed	
G5EEF2	unreviewed	
G5EEG1	unreviewed	nucleus [GO:0005634]
O16453	unreviewed	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; intracellular ferritin complex [GO:0008043]
G5EEG5	unreviewed	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]
Q20340	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
G5EEG7	reviewed	nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005]
O02058	reviewed	mitochondrion [GO:0005739]
Q9N4U5	reviewed	nucleolus [GO:0005730]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]
G5EEG8	unreviewed	cytoskeleton [GO:0005856]; plasma membrane [GO:0005886]
Q09599	reviewed	cytoplasm [GO:0005737]; histone pre-mRNA 3'end processing complex [GO:0071204]; nucleus [GO:0005634]
Q18204	unreviewed	
Q20005	unreviewed	cytoplasm [GO:0005737]
G5EEG9	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]; transcription factor complex [GO:0005667]
O01501	reviewed	centriole [GO:0005814]; centrosome [GO:0005813]; chromatin [GO:0000785]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
O62332	unreviewed	nucleus [GO:0005634]
P34555	reviewed	nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
P46581	reviewed	nucleus [GO:0005634]
Q22717	reviewed	nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q09961	unreviewed	nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q10007	reviewed	cell projection [GO:0042995]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q10574	reviewed	nucleus [GO:0005634]
Q11094	reviewed	nucleus [GO:0005634]
Q18590	unreviewed	nucleus [GO:0005634]
Q18612	unreviewed	
Q23579	unreviewed	
Q95XG7	unreviewed	
G5EEH2	unreviewed	nucleus [GO:0005634]
G5EEH5	unreviewed	MLL1 complex [GO:0071339]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]; transcription factor complex [GO:0005667]
G5EG44	unreviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
P90900	reviewed	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]
Q9XWH0	reviewed	bub1-bub3 complex [GO:1990298]; condensed chromosome kinetochore [GO:0000777]; kinetochore [GO:0000776]; mitotic checkpoint complex [GO:0033597]; nucleoplasm [GO:0005654]
G5EEI4	unreviewed	cytoplasm [GO:0005737]; external side of apical plasma membrane [GO:0098591]
Q9GSX9	reviewed	aster [GO:0005818]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; kinetochore microtubule [GO:0005828]; spindle [GO:0005819]
G5EEI8	unreviewed	
Q18066	reviewed	sarcomere [GO:0030017]
G5EEI9	unreviewed	integral component of membrane [GO:0016021]
Q8I4J6	unreviewed	integral component of membrane [GO:0016021]
G5EEK2	unreviewed	
G5EEK3	reviewed	adherens junction [GO:0005912]; apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; hemidesmosome [GO:0030056]
Q95ZQ3	unreviewed	cytoplasm [GO:0005737]
G5EEK5	unreviewed	cytoplasm [GO:0005737]
P34371	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q09481	unreviewed	
Q9XWV4	unreviewed	nucleus [GO:0005634]
G5EEK7	unreviewed	axolemma [GO:0030673]; axon [GO:0030424]; dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; neuronal cell body membrane [GO:0032809]; voltage-gated potassium channel complex [GO:0008076]
G5EEK8	unreviewed	cytoplasmic vesicle [GO:0031410]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; nuclear outer membrane-endoplasmic reticulum membrane network [GO:0042175]; sarcoplasmic reticulum [GO:0016529]; sarcoplasmic reticulum membrane [GO:0033017]
Q21655	unreviewed	
Q9GYR5	unreviewed	
G5EEL3	unreviewed	nucleus [GO:0005634]
O17933	reviewed	nucleus [GO:0005634]
O76577	reviewed	proteasome regulatory particle [GO:0005838]; proteasome regulatory particle, lid subcomplex [GO:0008541]
O76828	reviewed	nucleus [GO:0005634]
Q95Y07	unreviewed	nucleus [GO:0005634]
G5EEL6	unreviewed	
O45370	unreviewed	cytoplasm [GO:0005737]
Q22306	reviewed	
Q9XVQ1	unreviewed	
V6CLI1	unreviewed	integral component of membrane [GO:0016021]
H2L0B0	unreviewed	nucleus [GO:0005634]
O17862	reviewed	nucleus [GO:0005634]
O44505	unreviewed	
O45075	unreviewed	
Q10902	reviewed	nucleus [GO:0005634]
Q18299	unreviewed	nucleus [GO:0005634]
Q21148	unreviewed	
Q22621	unreviewed	
Q23541	reviewed	histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
Q94361	reviewed	metaphase plate [GO:0070090]; nuclear chromatin [GO:0000790]
Q9N360	unreviewed	
Q9TYU5	reviewed	histone acetyltransferase complex [GO:0000123]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; Piccolo NuA4 histone acetyltransferase complex [GO:0032777]
G5EEM1	unreviewed	
H2KZE4	unreviewed	
Q09544	reviewed	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1) [GO:0000275]; mitochondrion [GO:0005739]
Q22137	unreviewed	
Q9BKU9	unreviewed	
G5EEM6	reviewed	
Q09349	reviewed	cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q17740	unreviewed	cytoplasm [GO:0005737]; P-body [GO:0000932]
Q20228	reviewed	cytosolic small ribosomal subunit [GO:0022627]
Q20655	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q27532	reviewed	nucleosome [GO:0000786]; nucleus [GO:0005634]
Q9NA39	unreviewed	
Q9XVF7	reviewed	cytosolic large ribosomal subunit [GO:0022625]
W6E8Z9	unreviewed	
P34418	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O01576	unreviewed	nuclear envelope [GO:0005635]; nuclear pore central transport channel [GO:0044613]
O61792	unreviewed	proteasome complex [GO:0000502]; proteasome regulatory particle [GO:0005838]
P41879	reviewed	
P52715	reviewed	
Q11100	reviewed	
Q23389	unreviewed	
Q95Q25	unreviewed	condensed nuclear chromosome [GO:0000794]; germ cell nucleus [GO:0043073]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q95XK1	unreviewed	
P47207	reviewed	chaperonin-containing T-complex [GO:0005832]
P47208	reviewed	chaperonin-containing T-complex [GO:0005832]
P47209	reviewed	chaperonin-containing T-complex [GO:0005832]
Q94013	unreviewed	nucleus [GO:0005634]
G5EEP7	unreviewed	
Q9TXV1	unreviewed	
O17919	reviewed	box H/ACA snoRNP complex [GO:0031429]
O44590	unreviewed	intracellular [GO:0005622]
O45405	reviewed	apical plasma membrane [GO:0016324]; chloride channel complex [GO:0034707]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; muscle cell projection membrane [GO:0036195]; nucleus [GO:0005634]; striated muscle dense body [GO:0055120]
O61856	reviewed	integral component of membrane [GO:0016021]
Q09620	unreviewed	
Q17963	reviewed	cytoplasm [GO:0005737]; intracellular [GO:0005622]; MLL3/4 complex [GO:0044666]; nucleus [GO:0005634]
Q18156	unreviewed	
Q19016	unreviewed	
Q20327	unreviewed	
Q20691	unreviewed	
Q21344	unreviewed	
Q22702	reviewed	integral component of membrane [GO:0016021]
Q65CM0	unreviewed	nucleus [GO:0005634]
Q8MQ71	unreviewed	
Q9U2N7	unreviewed	nucleus [GO:0005634]
Q9XTU9	unreviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
G5EES8	unreviewed	
G5EES9	unreviewed	cell [GO:0005623]
P18334	reviewed	axon [GO:0030424]; cilium [GO:0005929]; dendrite [GO:0030425]; neuronal cell body [GO:0043025]; non-motile cilium [GO:0097730]; nucleus [GO:0005634]; perikaryon [GO:0043204]; protein kinase CK2 complex [GO:0005956]
G5EET2	unreviewed	
Q18668	unreviewed	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]
G5EET3	unreviewed	
Q18438	unreviewed	integral component of membrane [GO:0016021]
G5EET8	unreviewed	
O16581	reviewed	
G5EEV5	unreviewed	
P34278	reviewed	cell cortex [GO:0005938]; chromatin [GO:0000785]; chromosome [GO:0005694]; condensed chromosome outer kinetochore [GO:0000940]; kinetochore [GO:0000776]
P34287	reviewed	
G5EEW5	unreviewed	
Q22078	unreviewed	nuclear pore [GO:0005643]; nuclear pore outer ring [GO:0031080]
G5EEW9	reviewed	cytoplasm [GO:0005737]; membrane [GO:0016020]
O17169	unreviewed	
O62376	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9TXP5	unreviewed	
G5EEZ3	unreviewed	integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; synapse [GO:0045202]
Q19937	unreviewed	nucleus [GO:0005634]
Q23571	reviewed	cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; neuron projection [GO:0043005]
G5EEZ6	unreviewed	cytoplasm [GO:0005737]
