Entry	Status	Gene ontology (cellular component)
O76038	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular region [GO:0005576]; neuron projection [GO:0043005]; nucleus [GO:0005634]; presynapse [GO:0098793]; synapse [GO:0045202]; transport vesicle membrane [GO:0030658]
O95183	reviewed	cell surface [GO:0009986]; cytoplasmic vesicle membrane [GO:0030659]; extracellular exosome [GO:0070062]; integral component of organelle membrane [GO:0031301]; integral component of plasma membrane [GO:0005887]; intercalated disc [GO:0014704]; late endosome [GO:0005770]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
P43243	reviewed	membrane [GO:0016020]; nuclear inner membrane [GO:0005637]; nuclear matrix [GO:0016363]
P51116	reviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; dendritic spine [GO:0043197]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; polysome [GO:0005844]; postsynaptic density [GO:0014069]; ribonucleoprotein granule [GO:0035770]
P54920	reviewed	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; myelin sheath [GO:0043209]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; presynapse [GO:0098793]; SNARE complex [GO:0031201]; synaptobrevin 2-SNAP-25-syntaxin-1a complex [GO:0070044]; vacuolar membrane [GO:0005774]
Q16623	reviewed	actomyosin [GO:0042641]; axon [GO:0030424]; cell junction [GO:0030054]; cytosol [GO:0005829]; endomembrane system [GO:0012505]; extracellular region [GO:0005576]; glutamatergic synapse [GO:0098978]; integral component of membrane [GO:0016021]; integral component of presynaptic membrane [GO:0099056]; integral component of synaptic vesicle membrane [GO:0030285]; neuron projection [GO:0043005]; nuclear membrane [GO:0031965]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; presynaptic active zone membrane [GO:0048787]; presynaptic membrane [GO:0042734]; secretory granule [GO:0030141]; SNARE complex [GO:0031201]; synaptic vesicle [GO:0008021]; synaptobrevin 2-SNAP-25-syntaxin-1a complex [GO:0070044]; synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex [GO:0070032]; synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex [GO:0070033]; voltage-gated potassium channel complex [GO:0008076]
Q6VEQ5	reviewed	autophagosome [GO:0005776]; centriole [GO:0005814]; cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; late endosome [GO:0005770]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; WASH complex [GO:0071203]
Q9H115	reviewed	extracellular exosome [GO:0070062]; SNARE complex [GO:0031201]; synaptobrevin 2-SNAP-25-syntaxin-1a complex [GO:0070044]; vacuolar membrane [GO:0005774]
Q9H4N1	unreviewed	nucleus [GO:0005634]
O00303	reviewed	cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; membrane [GO:0016020]
P01583	reviewed	cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
P27694	reviewed	DNA replication factor A complex [GO:0005662]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; site of DNA damage [GO:0090734]
P48454	reviewed	calcineurin complex [GO:0005955]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; presynaptic cytosol [GO:0099523]
P51692	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P53779	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q14541	reviewed	nucleoplasm [GO:0005654]
Q16760	reviewed	cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8TAQ5	reviewed	nucleoplasm [GO:0005654]
Q9P1U0	reviewed	nucleoplasm [GO:0005654]; RNA polymerase I complex [GO:0005736]
P0DPB5	reviewed	
P0DPB6	reviewed	RNA polymerase I complex [GO:0005736]
O00167	reviewed	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q15475	reviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q96MA1	reviewed	nucleus [GO:0005634]
O94966	reviewed	cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q308M6	unreviewed	nucleus [GO:0005634]
Q53G83	unreviewed	small ribosomal subunit [GO:0015935]
Q6IA69	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q86SX1	unreviewed	
Q99814	reviewed	cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q9BXN2	reviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
Q9NVR5	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9Y2Z0	reviewed	cytosol [GO:0005829]; kinetochore [GO:0000776]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; ubiquitin ligase complex [GO:0000151]
Q9Y6K9	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; IkappaB kinase complex [GO:0008385]; intracellular [GO:0005622]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle pole [GO:0000922]; ubiquitin ligase complex [GO:0000151]
O00180	reviewed	apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; cell junction [GO:0030054]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; inward rectifier potassium channel complex [GO:1902937]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; potassium channel complex [GO:0034705]; recycling endosome [GO:0055037]; synapse [GO:0045202]; voltage-gated potassium channel complex [GO:0008076]
Q13488	reviewed	apical plasma membrane [GO:0016324]; endosome membrane [GO:0010008]; ficolin-1-rich granule membrane [GO:0101003]; integral component of plasma membrane [GO:0005887]; lysosomal membrane [GO:0005765]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]
O00186	reviewed	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]; platelet alpha granule [GO:0031091]; presynapse [GO:0098793]; specific granule [GO:0042581]; tertiary granule [GO:0070820]
P39023	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; nucleolus [GO:0005730]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
O00189	reviewed	AP-4 adaptor complex [GO:0030124]; clathrin adaptor complex [GO:0030131]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome lumen [GO:0031904]; extracellular exosome [GO:0070062]; trans-Golgi network [GO:0005802]; trans-Golgi network membrane [GO:0032588]
P0CG12	reviewed	extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]
Q96K76	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; SCF ubiquitin ligase complex [GO:0019005]
Q9Y2R4	reviewed	membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
O00193	reviewed	
O75533	reviewed	catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U11/U12 snRNP [GO:0034693]; U12-type spliceosomal complex [GO:0005689]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005]; U2-type prespliceosome [GO:0071004]
P01023	reviewed	blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; platelet alpha granule lumen [GO:0031093]
P10074	reviewed	chromosome, telomeric region [GO:0000781]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
P19387	reviewed	cytosol [GO:0005829]; microtubule cytoskeleton [GO:0015630]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II, core complex [GO:0005665]
P29353	reviewed	cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; plasma membrane [GO:0005886]; Shc-EGFR complex [GO:0070435]
Q13595	reviewed	intracellular membrane-bounded organelle [GO:0043231]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
Q14703	reviewed	endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; integral component of membrane [GO:0016021]
Q549U1	unreviewed	intracellular membrane-bounded organelle [GO:0043231]; nucleolus [GO:0005730]
Q75N90	reviewed	collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]
Q8WWI5	reviewed	extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
Q9NV58	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; integral component of membrane [GO:0016021]; postsynapse [GO:0098794]; ubiquitin ligase complex [GO:0000151]
Q9P283	reviewed	integral component of membrane [GO:0016021]
Q9P2H0	reviewed	centrosome [GO:0005813]; ciliary base [GO:0097546]; cytoplasm [GO:0005737]; midbody [GO:0030496]
O00194	reviewed	anchored component of synaptic vesicle membrane [GO:0098993]; apical plasma membrane [GO:0016324]; axon cytoplasm [GO:1904115]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi stack [GO:0005795]; melanosome [GO:0042470]; multivesicular body membrane [GO:0032585]; plasma membrane [GO:0005886]; platelet dense granule membrane [GO:0031088]; secretory granule [GO:0030141]; trans-Golgi network transport vesicle [GO:0030140]; zymogen granule membrane [GO:0042589]
P49366	reviewed	cytosol [GO:0005829]
Q8TDW5	reviewed	exocytic vesicle [GO:0070382]; membrane [GO:0016020]
O00204	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]
O43704	reviewed	cytosol [GO:0005829]
O43900	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P14621	reviewed	
P49888	reviewed	cytosol [GO:0005829]; nuclear membrane [GO:0031965]
P50225	reviewed	cytosol [GO:0005829]
Q96Q35	reviewed	cytoplasm [GO:0005737]; motile cilium [GO:0031514]
O00206	reviewed	cell surface [GO:0009986]; cytoplasm [GO:0005737]; early endosome [GO:0005769]; endosome membrane [GO:0010008]; external side of plasma membrane [GO:0009897]; integral component of plasma membrane [GO:0005887]; intracellular [GO:0005622]; intrinsic component of plasma membrane [GO:0031226]; lipopolysaccharide receptor complex [GO:0046696]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
Q9P0T0	unreviewed	
O00212	reviewed	cell cortex [GO:0005938]; cell division site [GO:0032153]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome membrane [GO:0010008]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
Q14623	reviewed	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q3MIX3	reviewed	integral component of membrane [GO:0016021]
O00213	reviewed	cytoplasm [GO:0005737]; dendritic spine [GO:0043197]; growth cone [GO:0030426]; growth cone filopodium [GO:1990812]; growth cone lamellipodium [GO:1990761]; lamellipodium [GO:0030027]; main axon [GO:0044304]; neuronal cell body [GO:0043025]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]; protein-containing complex [GO:0032991]; synapse [GO:0045202]
P04083	reviewed	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cell-cell adherens junction [GO:0005913]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cornified envelope [GO:0001533]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extrinsic component of endosome membrane [GO:0031313]; extrinsic component of external side of plasma membrane [GO:0031232]; extrinsic component of membrane [GO:0019898]; focal adhesion [GO:0005925]; lateral plasma membrane [GO:0016328]; mast cell granule [GO:0042629]; mitochondrial membrane [GO:0031966]; motile cilium [GO:0031514]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; phagocytic cup [GO:0001891]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; sarcolemma [GO:0042383]; synaptic membrane [GO:0097060]; vesicle [GO:0031982]
O00214	reviewed	cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; extracellular space [GO:0005615]; membrane [GO:0016020]
P13798	reviewed	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; nuclear membrane [GO:0031965]
O00217	reviewed	mitochondrial matrix [GO:0005759]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]
P55040	reviewed	cytoplasmic side of plasma membrane [GO:0009898]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; spindle midzone [GO:0051233]
O00221	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; fibrillar center [GO:0001650]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
P14923	reviewed	actin cytoskeleton [GO:0015629]; apicolateral plasma membrane [GO:0016327]; catenin complex [GO:0016342]; cell-cell adherens junction [GO:0005913]; cell-cell junction [GO:0005911]; cornified envelope [GO:0001533]; cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; desmosome [GO:0030057]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; fascia adherens [GO:0005916]; ficolin-1-rich granule lumen [GO:1904813]; focal adhesion [GO:0005925]; gamma-catenin-TCF7L2 complex [GO:0071665]; intercalated disc [GO:0014704]; intermediate filament [GO:0005882]; lateral plasma membrane [GO:0016328]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-DNA complex [GO:0032993]; specific granule lumen [GO:0035580]; Z disc [GO:0030018]; zonula adherens [GO:0005915]
Q04206	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; NF-kappaB p50/p65 complex [GO:0035525]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q07021	reviewed	cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular space [GO:0005615]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; presynaptic active zone [GO:0048786]
Q8IWZ3	reviewed	cytoplasm [GO:0005737]
Q8WVZ9	reviewed	cytosol [GO:0005829]
O00231	reviewed	cytosol [GO:0005829]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, lid subcomplex [GO:0008541]; secretory granule lumen [GO:0034774]
O60383	reviewed	cytoplasm [GO:0005737]; extracellular space [GO:0005615]
P68104	reviewed	cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; cytoplasmic side of lysosomal membrane [GO:0098574]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]; secretory granule lumen [GO:0034774]
Q04724	reviewed	beta-catenin-TCF complex [GO:1990907]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q13432	reviewed	centrosome [GO:0005813]; cytosol [GO:0005829]; intercellular bridge [GO:0045171]; spindle midzone [GO:0051233]; spindle pole [GO:0000922]
Q13885	reviewed	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561]; microtubule [GO:0005874]; nucleus [GO:0005634]
Q15262	reviewed	adherens junction [GO:0005912]; axon [GO:0030424]; cell-cell junction [GO:0005911]; cell junction [GO:0030054]; cell surface [GO:0009986]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; leading edge membrane [GO:0031256]; neuronal cell body [GO:0043025]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]
Q53GA5	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q59EF7	unreviewed	nucleus [GO:0005634]
Q5RL73	reviewed	nucleoplasm [GO:0005654]
Q68DB7	unreviewed	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; transcription factor complex [GO:0005667]
